date,open,high,low,Close,Volume,adjclose,dividends,splits
2023-05-15,1.8899999856948853,1.899999976158142,1.8700000047683716,1.8899999856948853,134400,1.5793187618255615,0.0,0.0
2023-05-16,1.8899999856948853,1.8899999856948853,1.8600000143051147,1.8799999952316284,178000,1.57096266746521,0.0,0.0
2023-05-17,1.8799999952316284,1.909999966621399,1.8600000143051147,1.8600000143051147,134000,1.5542502403259277,0.0,0.0
2023-05-18,1.8700000047683716,1.940000057220459,1.8700000047683716,1.9299999475479126,46600,1.6127434968948364,0.0,0.0
2023-05-19,1.9199999570846558,1.940000057220459,1.8899999856948853,1.940000057220459,109590,1.6210997104644775,0.0,0.0
2023-05-22,1.9199999570846558,2.0,1.899999976158142,1.940000057220459,27200,1.6210997104644775,0.0,0.0
2023-05-23,1.9500000476837158,1.9800000190734863,1.909999966621399,1.9800000190734863,51200,1.6545244455337524,0.0,0.0
2023-05-24,1.9199999570846558,1.9800000190734863,1.899999976158142,1.9800000190734863,112600,1.6545244455337524,0.0,0.0
2023-05-25,1.9700000286102295,1.9900000095367432,1.8600000143051147,1.9800000190734863,406600,1.6545244455337524,0.0,0.0
2023-05-29,1.9700000286102295,2.0799999237060547,1.899999976158142,1.9199999570846558,600200,1.6043872833251953,0.0,0.0
2023-05-30,2.0399999618530273,2.0399999618530273,1.909999966621399,1.9900000095367432,71600,1.6628806591033936,0.0,0.0
2023-05-31,1.9299999475479126,2.0799999237060547,1.8799999952316284,1.9700000286102295,275000,1.6461683511734009,0.0,0.0
2023-06-01,1.909999966621399,2.0399999618530273,1.909999966621399,1.909999966621399,121300,1.5960311889648438,0.0,0.0
2023-06-02,1.9299999475479126,1.9900000095367432,1.9299999475479126,1.940000057220459,18200,1.6210997104644775,0.0,0.0
2023-06-05,1.940000057220459,1.940000057220459,1.899999976158142,1.909999966621399,148400,1.5960311889648438,0.0,0.0
2023-06-06,1.9199999570846558,2.069999933242798,1.9199999570846558,1.9800000190734863,39400,1.6545244455337524,0.0,0.0
2023-06-07,1.9900000095367432,2.059999942779541,1.940000057220459,1.9800000190734863,222200,1.6545244455337524,0.0,0.0
2023-06-08,1.9800000190734863,2.0199999809265137,1.9500000476837158,1.9900000095367432,21400,1.6628806591033936,0.0,0.0
2023-06-09,1.9700000286102295,2.0299999713897705,1.9700000286102295,2.0,101600,1.6712368726730347,0.0,0.0
2023-06-12,1.9800000190734863,2.0,1.9600000381469727,1.9600000381469727,116000,1.6378121376037598,0.0,0.0
2023-06-13,1.9500000476837158,2.0199999809265137,1.940000057220459,1.9900000095367432,88400,1.6628806591033936,0.0,0.0
2023-06-14,2.0,2.0399999618530273,1.940000057220459,1.9800000190734863,51600,1.6545244455337524,0.0,0.0
2023-06-15,1.9800000190734863,2.0199999809265137,1.940000057220459,2.0,193200,1.6712368726730347,0.0,0.0
2023-06-16,1.9700000286102295,2.059999942779541,1.9700000286102295,1.9900000095367432,167000,1.6628806591033936,0.0,0.0
2023-06-19,1.9900000095367432,1.9900000095367432,1.940000057220459,1.940000057220459,112600,1.6210997104644775,0.0,0.0
2023-06-20,1.940000057220459,1.9700000286102295,1.899999976158142,1.9299999475479126,190400,1.6127434968948364,0.0,0.0
2023-06-21,1.9199999570846558,2.0,1.9199999570846558,1.9800000190734863,14200,1.6545244455337524,0.0,0.0
2023-06-23,1.9800000190734863,1.9800000190734863,1.8600000143051147,1.8600000143051147,165800,1.5542502403259277,0.0,0.0
2023-06-26,1.8899999856948853,1.9700000286102295,1.850000023841858,1.9299999475479126,230600,1.6127434968948364,0.0,0.0
2023-06-27,1.899999976158142,1.9800000190734863,1.8799999952316284,1.9800000190734863,223400,1.6545244455337524,0.0,0.0
2023-06-28,1.9199999570846558,2.0199999809265137,1.909999966621399,1.9800000190734863,134600,1.6545244455337524,0.0,0.0
2023-06-29,1.909999966621399,1.940000057220459,1.8700000047683716,1.940000057220459,180600,1.70732843875885,0.1,0.0
2023-06-30,1.940000057220459,1.9700000286102295,1.9199999570846558,1.9700000286102295,262000,1.733730435371399,0.0,0.0
2023-07-03,1.9700000286102295,2.0,1.940000057220459,1.9900000095367432,231000,1.7513316869735718,0.0,0.0
2023-07-04,1.9800000190734863,2.0199999809265137,1.940000057220459,1.9800000190734863,325400,1.7425310611724854,0.0,0.0
2023-07-05,1.9800000190734863,2.059999942779541,1.9500000476837158,2.0,183600,1.7601324319839478,0.0,0.0
2023-07-06,2.0,2.049999952316284,2.0,2.0399999618530273,94600,1.7953349351882935,0.0,0.0
2023-07-07,2.0299999713897705,2.069999933242798,1.9700000286102295,2.009999990463257,180600,1.7689330577850342,0.0,0.0
2023-07-10,2.0199999809265137,2.25,2.0199999809265137,2.109999895095825,968200,1.8569395542144775,0.0,0.0
2023-07-11,2.190000057220459,2.190000057220459,2.0,2.0999999046325684,291200,1.8481389284133911,0.0,0.0
2023-07-12,2.0999999046325684,2.200000047683716,2.0999999046325684,2.140000104904175,1017400,1.8833417892456055,0.0,0.0
2023-07-13,2.1600000858306885,2.200000047683716,2.0799999237060547,2.0799999237060547,365200,1.8305375576019287,0.0,0.0
2023-07-14,2.0899999141693115,2.2200000286102295,2.069999933242798,2.069999933242798,814200,1.8217369318008423,0.0,0.0
2023-07-18,2.069999933242798,2.1700000762939453,2.069999933242798,2.0999999046325684,130000,1.8481389284133911,0.0,0.0
2023-07-19,2.119999885559082,2.190000057220459,2.059999942779541,2.140000104904175,191689,1.8833417892456055,0.0,0.0
2023-07-20,2.140000104904175,2.200000047683716,2.119999885559082,2.1700000762939453,204200,1.9097436666488647,0.0,0.0
2023-07-21,2.2100000381469727,2.2100000381469727,2.130000114440918,2.1600000858306885,126800,1.9009430408477783,0.0,0.0
2023-07-24,2.1500000953674316,2.2100000381469727,2.119999885559082,2.1600000858306885,552600,1.9009430408477783,0.0,0.0
2023-07-25,2.180000066757202,2.200000047683716,2.1500000953674316,2.1500000953674316,283200,1.892142415046692,0.0,0.0
2023-07-26,2.140000104904175,2.190000057220459,2.0999999046325684,2.1600000858306885,63000,1.9009430408477783,0.0,0.0
2023-07-27,2.1600000858306885,2.1700000762939453,2.069999933242798,2.0899999141693115,253000,1.8393383026123047,0.0,0.0
2023-07-28,2.069999933242798,2.0999999046325684,2.0199999809265137,2.049999952316284,246600,1.8041356801986694,0.0,0.0
2023-07-31,2.059999942779541,2.0999999046325684,2.059999942779541,2.069999933242798,151000,1.8217369318008423,0.0,0.0
2023-08-01,2.059999942779541,2.0999999046325684,2.059999942779541,2.0799999237060547,15000,1.8305375576019287,0.0,0.0
2023-08-02,2.069999933242798,2.140000104904175,2.059999942779541,2.069999933242798,171800,1.8217369318008423,0.0,0.0
2023-08-03,2.069999933242798,2.1500000953674316,2.069999933242798,2.069999933242798,146400,1.8217369318008423,0.0,0.0
2023-08-04,2.0799999237060547,2.0899999141693115,2.049999952316284,2.049999952316284,260613,1.8041356801986694,0.0,0.0
2023-08-07,2.049999952316284,2.059999942779541,1.9900000095367432,2.009999990463257,168800,1.7689330577850342,0.0,0.0
2023-08-08,2.0199999809265137,2.109999895095825,2.0199999809265137,2.0199999809265137,33800,1.7777336835861206,0.0,0.0
2023-08-09,2.0199999809265137,2.0999999046325684,2.0,2.009999990463257,74800,1.7689330577850342,0.0,0.0
2023-08-10,2.009999990463257,2.0799999237060547,1.9900000095367432,2.0,127000,1.7601324319839478,0.0,0.0
2023-08-11,2.0,2.0899999141693115,1.9900000095367432,2.0,122000,1.7601324319839478,0.0,0.0
2023-08-14,2.009999990463257,2.049999952316284,1.9900000095367432,2.0299999713897705,246000,1.786534309387207,0.0,0.0
2023-08-15,2.0,2.0199999809265137,1.9299999475479126,2.0199999809265137,147800,1.7777336835861206,0.0,0.0
2023-08-16,1.9500000476837158,2.009999990463257,1.940000057220459,1.9700000286102295,42600,1.733730435371399,0.0,0.0
2023-08-17,1.9800000190734863,2.0199999809265137,1.940000057220459,1.9800000190734863,42200,1.7425310611724854,0.0,0.0
2023-08-18,1.9900000095367432,2.0299999713897705,1.9800000190734863,1.9900000095367432,168400,1.7513316869735718,0.0,0.0
2023-08-21,1.940000057220459,2.009999990463257,1.940000057220459,1.9500000476837158,213000,1.7161290645599365,0.0,0.0
2023-08-22,2.0199999809265137,2.0199999809265137,1.9500000476837158,1.9600000381469727,93000,1.7249298095703125,0.0,0.0
2023-08-23,1.940000057220459,1.9600000381469727,1.9299999475479126,1.9600000381469727,46800,1.7249298095703125,0.0,0.0
2023-08-24,1.9600000381469727,1.9900000095367432,1.9600000381469727,1.9700000286102295,117800,1.733730435371399,0.0,0.0
2023-08-25,1.9800000190734863,2.0799999237060547,1.9800000190734863,1.9900000095367432,4000,1.7513316869735718,0.0,0.0
2023-08-28,1.9900000095367432,2.009999990463257,1.9299999475479126,1.9299999475479126,559200,1.6985276937484741,0.0,0.0
2023-08-29,1.9600000381469727,2.009999990463257,1.9500000476837158,1.9700000286102295,102600,1.733730435371399,0.0,0.0
2023-08-30,1.9500000476837158,2.0,1.940000057220459,1.9900000095367432,72400,1.7513316869735718,0.0,0.0
2023-08-31,1.9800000190734863,2.0299999713897705,1.9500000476837158,1.9900000095367432,158000,1.7513316869735718,0.0,0.0
2023-09-04,2.0,2.0199999809265137,1.9500000476837158,1.9500000476837158,191200,1.7161290645599365,0.0,0.0
2023-09-05,1.9700000286102295,2.0,1.899999976158142,1.9199999570846558,214400,1.6897270679473877,0.0,0.0
2023-09-06,1.9199999570846558,1.940000057220459,1.909999966621399,1.9199999570846558,76000,1.6897270679473877,0.0,0.0
2023-09-07,1.9199999570846558,1.940000057220459,1.899999976158142,1.9199999570846558,394400,1.6897270679473877,0.0,0.0
2023-09-11,1.9199999570846558,1.9299999475479126,1.8799999952316284,1.899999976158142,299800,1.6721256971359253,0.0,0.0
2023-09-12,1.909999966621399,1.9199999570846558,1.840000033378601,1.8700000047683716,143200,1.645723819732666,0.0,0.0
2023-09-13,1.8799999952316284,1.899999976158142,1.840000033378601,1.899999976158142,246600,1.6721256971359253,0.0,0.0
2023-09-14,1.899999976158142,1.899999976158142,1.8700000047683716,1.8700000047683716,221800,1.645723819732666,0.0,0.0
2023-09-15,1.9199999570846558,1.9199999570846558,1.8700000047683716,1.8700000047683716,349400,1.645723819732666,0.0,0.0
2023-09-18,1.8799999952316284,2.200000047683716,1.8799999952316284,2.0799999237060547,1051924,1.8305375576019287,0.0,0.0
2023-09-19,2.0799999237060547,2.119999885559082,1.9500000476837158,2.049999952316284,436174,1.8041356801986694,0.0,0.0
2023-09-20,2.059999942779541,2.059999942779541,1.9500000476837158,2.0,103200,1.7601324319839478,0.0,0.0
2023-09-21,2.0,2.0399999618530273,1.9700000286102295,2.0299999713897705,102400,1.786534309387207,0.0,0.0
2023-09-22,2.0299999713897705,2.059999942779541,1.9199999570846558,2.0299999713897705,171000,1.786534309387207,0.0,0.0
2023-09-25,2.0,2.130000114440918,1.9500000476837158,2.130000114440918,976800,1.8745410442352295,0.0,0.0
2023-09-26,2.0199999809265137,2.119999885559082,1.9900000095367432,2.119999885559082,228000,1.865740180015564,0.0,0.0
2023-09-27,2.0199999809265137,2.0899999141693115,2.0,2.0899999141693115,274547,1.8393383026123047,0.0,0.0
2023-09-28,2.069999933242798,2.180000066757202,2.0,2.0899999141693115,1292720,1.8393383026123047,0.0,0.0
2023-09-29,2.0199999809265137,2.180000066757202,2.0199999809265137,2.1600000858306885,683200,1.9009430408477783,0.0,0.0
2023-10-03,2.1600000858306885,2.1600000858306885,2.049999952316284,2.130000114440918,503000,1.8745410442352295,0.0,0.0
2023-10-04,2.059999942779541,2.190000057220459,2.059999942779541,2.119999885559082,347600,1.865740180015564,0.0,0.0
2023-10-05,2.0899999141693115,2.190000057220459,2.069999933242798,2.1700000762939453,800200,1.9097436666488647,0.0,0.0
2023-10-06,2.1700000762939453,2.2100000381469727,2.119999885559082,2.190000057220459,1097000,1.9273450374603271,0.0,0.0
2023-10-09,2.190000057220459,2.2899999618530273,2.1500000953674316,2.2899999618530273,418000,2.0153515338897705,0.0,0.0
2023-10-10,2.2899999618530273,2.3299999237060547,2.259999990463257,2.319999933242798,1091597,2.0417532920837402,0.0,0.0
2023-10-11,2.319999933242798,2.3299999237060547,2.2699999809265137,2.3299999237060547,1091480,2.0505542755126953,0.0,0.0
2023-10-12,2.3499999046325684,2.3499999046325684,2.259999990463257,2.259999990463257,1195800,1.9889495372772217,0.0,0.0
2023-10-13,2.259999990463257,2.359999895095825,2.2300000190734863,2.309999942779541,642800,2.0329527854919434,0.0,0.0
2023-10-16,2.2799999713897705,2.359999895095825,2.2699999809265137,2.2799999713897705,804000,2.0065507888793945,0.0,0.0
2023-10-17,2.319999933242798,2.4700000286102295,2.319999933242798,2.4700000286102295,955000,2.1737635135650635,0.0,0.0
2023-10-18,2.4700000286102295,2.4800000190734863,2.4100000858306885,2.4600000381469727,828200,2.1649627685546875,0.0,0.0
2023-10-19,2.430000066757202,2.4600000381469727,2.359999895095825,2.4600000381469727,495200,2.1649627685546875,0.0,0.0
2023-10-20,2.450000047683716,2.4800000190734863,2.4200000762939453,2.4700000286102295,1012800,2.1737635135650635,0.0,0.0
2023-10-24,2.430000066757202,2.4600000381469727,2.359999895095825,2.4600000381469727,656000,2.1649627685546875,0.0,0.0
2023-10-25,2.4000000953674316,2.440000057220459,2.3499999046325684,2.4000000953674316,725000,2.11215877532959,0.0,0.0
2023-10-26,2.309999942779541,2.4100000858306885,2.2300000190734863,2.4100000858306885,441200,2.120959520339966,0.0,0.0
2023-10-27,2.4200000762939453,2.4200000762939453,2.319999933242798,2.369999885559082,2068000,2.085756778717041,0.0,0.0
2023-10-30,2.4000000953674316,2.4000000953674316,2.0399999618530273,2.0999999046325684,3194600,1.8481389284133911,0.0,0.0
2023-10-31,2.0999999046325684,2.1600000858306885,1.9500000476837158,2.0199999809265137,2786600,1.7777336835861206,0.0,0.0
2023-11-01,2.0899999141693115,2.0899999141693115,1.840000033378601,1.9500000476837158,1037000,1.7161290645599365,0.0,0.0
2023-11-02,1.940000057220459,1.9900000095367432,1.8799999952316284,1.9600000381469727,1659200,1.7249298095703125,0.0,0.0
2023-11-03,2.0,2.0899999141693115,1.8600000143051147,1.8600000143051147,4423600,1.63692307472229,0.0,0.0
2023-11-06,1.899999976158142,1.899999976158142,1.7799999713897705,1.8200000524520874,2560600,1.6017204523086548,0.0,0.0
2023-11-07,1.8200000524520874,1.8200000524520874,1.6299999952316284,1.6399999856948853,2307200,1.4433084726333618,0.0,0.0
2023-11-08,1.6399999856948853,1.809999942779541,1.5800000429153442,1.600000023841858,798400,1.4081058502197266,0.0,0.0
2023-11-09,1.6200000047683716,1.6200000047683716,1.559999942779541,1.6100000143051147,364000,1.4169065952301025,0.0,0.0
2023-11-10,1.5800000429153442,1.5800000429153442,1.5099999904632568,1.5499999523162842,694400,1.3641024827957153,0.0,0.0
2023-11-13,1.600000023841858,1.6100000143051147,1.5399999618530273,1.5399999618530273,115400,1.355301856994629,0.0,0.0
2023-11-14,1.5499999523162842,1.590000033378601,1.5399999618530273,1.5399999618530273,433600,1.355301856994629,0.0,0.0
2023-11-15,1.5399999618530273,1.600000023841858,1.5399999618530273,1.600000023841858,150600,1.4081058502197266,0.0,0.0
2023-11-16,1.600000023841858,1.649999976158142,1.600000023841858,1.6100000143051147,77400,1.4169065952301025,0.0,0.0
2023-11-17,1.6200000047683716,1.75,1.5800000429153442,1.5800000429153442,1066600,1.3905045986175537,0.0,0.0
2023-11-20,1.559999942779541,1.659999966621399,1.5499999523162842,1.6200000047683716,423200,1.425707221031189,0.0,0.0
2023-11-21,1.6200000047683716,1.649999976158142,1.6100000143051147,1.6299999952316284,81200,1.4345078468322754,0.0,0.0
2023-11-22,1.7000000476837158,1.7000000476837158,1.6299999952316284,1.6399999856948853,99400,1.4433084726333618,0.0,0.0
2023-11-23,1.7100000381469727,1.7100000381469727,1.659999966621399,1.690000057220459,85400,1.487311840057373,0.0,0.0
2023-11-24,1.6799999475479126,1.6799999475479126,1.6200000047683716,1.6200000047683716,34400,1.425707221031189,0.0,0.0
2023-11-27,1.7200000286102295,1.7200000286102295,1.600000023841858,1.6299999952316284,22600,1.4345078468322754,0.0,0.0
2023-11-28,1.6299999952316284,1.6299999952316284,1.600000023841858,1.6100000143051147,83000,1.4169065952301025,0.0,0.0
2023-11-29,1.6399999856948853,1.649999976158142,1.590000033378601,1.6100000143051147,316000,1.4169065952301025,0.0,0.0
2023-11-30,1.649999976158142,1.649999976158142,1.600000023841858,1.600000023841858,639400,1.4081058502197266,0.0,0.0
2023-12-01,1.649999976158142,1.649999976158142,1.5700000524520874,1.5800000429153442,81600,1.3905045986175537,0.0,0.0
2023-12-04,1.5800000429153442,1.6399999856948853,1.340000033378601,1.3899999856948853,1214000,1.2232919931411743,0.0,0.0
2023-12-05,1.399999976158142,1.399999976158142,1.2300000190734863,1.2699999809265137,969400,1.117684006690979,0.0,0.0
2023-12-06,1.3799999952316284,1.590000033378601,1.2599999904632568,1.3899999856948853,2280800,1.2232919931411743,0.0,0.0
2023-12-07,1.399999976158142,1.5399999618530273,1.2699999809265137,1.3200000524520874,1081400,1.1616873741149902,0.0,0.0
2023-12-08,1.4700000286102295,1.4700000286102295,1.2400000095367432,1.2999999523162842,698200,1.1440860033035278,0.0,0.0
2023-12-11,1.350000023841858,1.350000023841858,1.190000057220459,1.2300000190734863,1981800,1.0824813842773438,0.0,0.0
2023-12-12,1.2899999618530273,1.2899999618530273,1.2000000476837158,1.2100000381469727,438000,1.064880132675171,0.0,0.0
2023-12-13,1.25,1.25,1.190000057220459,1.2300000190734863,638200,1.0824813842773438,0.0,0.0
2023-12-14,1.2300000190734863,1.2300000190734863,1.159999966621399,1.1799999475479126,186600,1.0384780168533325,0.0,0.0
2023-12-15,1.25,1.309999942779541,1.190000057220459,1.2100000381469727,789600,1.064880132675171,0.0,0.0
2023-12-18,1.1200000047683716,1.2400000095367432,1.1200000047683716,1.2000000476837158,302400,1.056079387664795,0.0,0.0
2023-12-19,1.2200000286102295,1.2300000190734863,1.149999976158142,1.2100000381469727,235600,1.064880132675171,0.0,0.0
2023-12-20,1.2000000476837158,1.2799999713897705,1.1399999856948853,1.149999976158142,280600,1.0120760202407837,0.0,0.0
2023-12-21,1.149999976158142,1.2200000286102295,1.149999976158142,1.190000057220459,75000,1.0472787618637085,0.0,0.0
2023-12-22,1.2100000381469727,1.3899999856948853,1.190000057220459,1.2599999904632568,928200,1.1088833808898926,0.0,0.0
2023-12-27,1.3300000429153442,1.5800000429153442,1.2799999713897705,1.340000033378601,2149400,1.1792887449264526,0.0,0.0
2023-12-28,1.340000033378601,1.3600000143051147,1.25,1.309999942779541,468600,1.1528866291046143,0.0,0.0
2023-12-29,1.309999942779541,1.409999966621399,1.2899999618530273,1.3300000429153442,193000,1.1704879999160767,0.0,0.0
2024-01-02,1.4500000476837158,1.4500000476837158,1.309999942779541,1.3899999856948853,82400,1.2232919931411743,0.0,0.0
2024-01-03,1.5,1.5,1.3600000143051147,1.409999966621399,132200,1.2408932447433472,0.0,0.0
2024-01-04,1.409999966621399,1.4199999570846558,1.3700000047683716,1.409999966621399,152200,1.2408932447433472,0.0,0.0
2024-01-05,1.409999966621399,1.4600000381469727,1.3799999952316284,1.4299999475479126,229000,1.2584946155548096,0.0,0.0
2024-01-08,1.399999976158142,1.4299999475479126,1.3700000047683716,1.4299999475479126,137600,1.2584946155548096,0.0,0.0
2024-01-09,1.399999976158142,1.4500000476837158,1.399999976158142,1.4299999475479126,27800,1.2584946155548096,0.0,0.0
2024-01-10,1.4199999570846558,1.4199999570846558,1.409999966621399,1.409999966621399,31200,1.2408932447433472,0.0,0.0
2024-01-11,1.4199999570846558,1.4800000190734863,1.409999966621399,1.4500000476837158,301200,1.276095986366272,0.0,0.0
2024-01-12,1.4600000381469727,1.4600000381469727,1.2599999904632568,1.309999942779541,1063200,1.1528866291046143,0.0,0.0
2024-01-15,1.350000023841858,1.399999976158142,1.2000000476837158,1.2100000381469727,3128000,1.064880132675171,0.0,0.0
2024-01-16,1.25,1.2799999713897705,1.1799999475479126,1.2200000286102295,360200,1.0736807584762573,0.0,0.0
2024-01-17,1.2200000286102295,1.25,1.190000057220459,1.2200000286102295,354000,1.0736807584762573,0.0,0.0
2024-01-18,1.190000057220459,1.2699999809265137,1.190000057220459,1.2200000286102295,15600,1.0736807584762573,0.0,0.0
2024-01-19,1.2200000286102295,1.2699999809265137,1.2100000381469727,1.2100000381469727,66400,1.064880132675171,0.0,0.0
2024-01-22,1.2100000381469727,1.2200000286102295,1.1699999570846558,1.1699999570846558,373200,1.029677391052246,0.0,0.0
2024-01-23,1.25,1.25,1.190000057220459,1.2200000286102295,824800,1.0736807584762573,0.0,0.0
2024-01-24,1.25,1.2799999713897705,1.149999976158142,1.2200000286102295,1491400,1.0736807584762573,0.0,0.0
2024-01-25,1.2300000190734863,1.2599999904632568,1.1399999856948853,1.159999966621399,1195000,1.0208766460418701,0.0,0.0
2024-01-26,1.159999966621399,1.1799999475479126,1.0700000524520874,1.100000023841858,1762600,0.968072772026062,0.0,0.0
2024-01-29,1.100000023841858,1.1399999856948853,1.100000023841858,1.1399999856948853,77800,1.0032753944396973,0.0,0.0
2024-01-30,1.1399999856948853,1.1399999856948853,0.9900000095367432,1.0199999809265137,2153200,0.8976674675941467,0.0,0.0
2024-01-31,1.0,1.0700000524520874,0.9200000166893005,1.0499999523162842,372600,0.9240694642066956,0.0,0.0
2024-02-01,1.0800000429153442,1.149999976158142,1.059999942779541,1.1100000143051147,351000,0.9768734574317932,0.0,0.0
2024-02-02,1.1299999952316284,1.159999966621399,1.1100000143051147,1.149999976158142,216800,1.0120760202407837,0.0,0.0
2024-02-05,1.159999966621399,1.159999966621399,1.100000023841858,1.100000023841858,361600,0.968072772026062,0.0,0.0
2024-02-06,1.1200000047683716,1.1399999856948853,1.1200000047683716,1.1299999952316284,109600,0.9944747686386108,0.0,0.0
2024-02-07,1.1299999952316284,1.1399999856948853,1.1200000047683716,1.1299999952316284,185000,0.9944747686386108,0.0,0.0
2024-02-08,1.159999966621399,1.159999966621399,1.1200000047683716,1.1200000047683716,90200,0.9856740832328796,0.0,0.0
2024-02-09,1.1299999952316284,1.149999976158142,1.100000023841858,1.1299999952316284,155400,0.9944747686386108,0.0,0.0
2024-02-14,1.1299999952316284,1.149999976158142,1.090000033378601,1.1399999856948853,14000,1.0032753944396973,0.0,0.0
2024-02-15,1.100000023841858,1.1299999952316284,1.100000023841858,1.100000023841858,13400,0.968072772026062,0.0,0.0
2024-02-16,1.100000023841858,1.1399999856948853,1.100000023841858,1.1100000143051147,145800,0.9768734574317932,0.0,0.0
2024-02-19,1.1100000143051147,1.149999976158142,1.1100000143051147,1.1299999952316284,60000,0.9944747686386108,0.0,0.0
2024-02-20,1.149999976158142,1.440000057220459,1.149999976158142,1.409999966621399,2349200,1.2408932447433472,0.0,0.0
2024-02-21,1.440000057220459,1.5,1.3200000524520874,1.4199999570846558,425600,1.2496938705444336,0.0,0.0
2024-02-22,1.309999942779541,1.5,1.309999942779541,1.3899999856948853,124200,1.2232919931411743,0.0,0.0
