date,Open,High,Low,Close,Volume,Adj Close,dividends,splits
2023-05-18,81.66666412353516,82.4000015258789,80.53333282470703,81.26666259765625,21216021.0,78.78704071044922,0.0,0.0
2023-05-19,80.26666259765625,81.53333282470703,79.33333587646484,81.33333587646484,12440064.0,78.85169219970703,0.0,0.0
2023-05-22,82.33333587646484,84.66666412353516,81.73332977294922,84.06666564941406,31612353.0,81.50161743164062,0.0,0.0
2023-05-23,84.13333129882812,84.86666870117188,82.73332977294922,83.33333587646484,13597998.0,80.7906723022461,0.0,0.0
2023-05-24,82.33333587646484,83.4000015258789,82.06666564941406,82.66666412353516,11185542.0,80.14434051513672,0.0,0.0
2023-05-25,81.66666412353516,82.5999984741211,77.46666717529297,78.19999694824219,27551922.0,75.81395721435547,0.0,0.0
2023-05-29,78.86666870117188,78.86666870117188,75.0,76.5999984741211,27289218.0,74.26277160644531,0.0,0.0
2023-05-30,77.66666412353516,79.66666412353516,77.0,78.26666259765625,20741988.0,75.87858581542969,0.0,0.0
2023-05-31,78.4000015258789,78.80000305175781,76.73332977294922,78.80000305175781,56868999.0,76.3956527709961,0.0,0.0
2023-06-01,78.0,79.5999984741211,77.4000015258789,78.13333129882812,24626667.0,75.74932861328125,0.0,0.0
2023-06-02,79.86666870117188,82.06666564941406,79.26666259765625,81.66666412353516,23975586.0,79.17485046386719,0.0,0.0
2023-06-05,82.80000305175781,82.80000305175781,80.33333587646484,82.73332977294922,17952249.0,80.20896911621094,0.0,0.0
2023-06-06,82.86666870117188,84.80000305175781,82.06666564941406,84.0,21634527.0,81.4369888305664,0.0,0.0
2023-06-07,85.0,85.0,82.46666717529297,84.26666259765625,17711505.0,81.69551849365234,0.0,0.0
2023-06-08,83.86666870117188,83.86666870117188,81.73332977294922,82.5999984741211,15384270.0,80.0797119140625,0.0,0.0
2023-06-09,83.46666717529297,84.26666259765625,82.53333282470703,83.73332977294922,17105097.0,81.17845153808594,0.0,0.0
2023-06-12,84.19999694824219,85.53333282470703,83.73332977294922,85.19999694824219,19845039.0,82.60037231445312,0.0,0.0
2023-06-13,85.66666412353516,86.13333129882812,84.13333129882812,85.93333435058594,19084710.0,83.72411346435547,0.420063,0.0
2023-06-14,86.33333587646484,87.19999694824219,85.33333587646484,86.26666259765625,20217075.0,84.04887390136719,0.0,0.0
2023-06-15,87.73332977294922,90.06666564941406,86.66666412353516,89.53333282470703,36291150.0,87.2315673828125,0.0,0.0
2023-06-16,90.93333435058594,90.93333435058594,88.93333435058594,89.13333129882812,23368995.0,86.84184265136719,0.0,0.0
2023-06-19,89.13333129882812,90.46666717529297,88.4000015258789,88.93333435058594,13499541.0,86.6469955444336,0.0,0.0
2023-06-20,89.0,89.0,86.5999984741211,87.66666412353516,15844149.0,85.41288757324219,0.0,0.0
2023-06-21,86.5999984741211,89.0,86.06666564941406,88.19999694824219,18375975.0,85.93251037597656,0.0,0.0
2023-06-23,87.86666870117188,87.86666870117188,84.73332977294922,85.33333587646484,13081710.0,83.13954162597656,0.0,0.0
2023-06-26,85.66666412353516,87.06666564941406,84.13333129882812,84.86666870117188,12739821.0,82.68487548828125,0.0,0.0
2023-06-27,85.0,85.0,83.13333129882812,84.19999694824219,14554812.0,82.03533935546875,0.0,0.0
2023-06-28,84.0,84.73332977294922,83.06666564941406,84.06666564941406,10683867.0,81.90543365478516,0.0,0.0
2023-06-29,84.66666412353516,84.66666412353516,82.0,82.5999984741211,12652947.0,80.47647857666016,0.0,0.0
2023-06-30,82.66666412353516,84.26666259765625,82.0,83.33333587646484,12832023.0,81.19096374511719,0.0,0.0
2023-07-03,84.26666259765625,87.53333282470703,83.4000015258789,87.06666564941406,20688612.0,84.82831573486328,0.0,0.0
2023-07-04,87.33333587646484,88.5999984741211,86.19999694824219,88.26666259765625,11781831.0,85.9974594116211,0.0,0.0
2023-07-05,88.46666717529297,89.0,86.46666717529297,87.4000015258789,13527555.0,85.153076171875,0.0,0.0
2023-07-06,87.4000015258789,89.0,86.86666870117188,87.46666717529297,20434101.0,85.21803283691406,0.0,0.0
2023-07-07,87.19999694824219,87.19999694824219,84.66666412353516,84.86666870117188,16815639.0,82.68487548828125,0.0,0.0
2023-07-10,86.53333282470703,86.86666870117188,84.33333587646484,85.5999984741211,20059890.0,83.39935302734375,0.0,0.0
2023-07-11,86.19999694824219,88.33333587646484,86.0,88.0,16579203.0,85.7376480102539,0.0,0.0
2023-07-12,88.86666870117188,89.26666259765625,86.73332977294922,87.06666564941406,15259746.0,84.82831573486328,0.0,0.0
2023-07-13,88.19999694824219,88.46666717529297,86.13333129882812,88.0,14893326.0,85.7376480102539,0.0,0.0
2023-07-14,87.93333435058594,88.19999694824219,86.46666717529297,87.53333282470703,11953071.0,85.2829818725586,0.0,0.0
2023-07-18,88.19999694824219,89.53333282470703,86.4000015258789,88.33333587646484,21421389.0,86.06242370605469,0.0,0.0
2023-07-19,88.66666412353516,88.73332977294922,87.06666564941406,88.4000015258789,16690485.0,86.12737274169922,0.0,0.0
2023-07-20,89.13333129882812,89.80000305175781,88.33333587646484,88.93333435058594,24215772.0,86.6469955444336,0.0,0.0
2023-07-21,89.26666259765625,89.26666259765625,87.46666717529297,89.0,21122838.0,86.71194458007812,0.0,0.0
2023-07-24,89.0,89.0,86.13333129882812,86.80000305175781,15480237.0,84.5685043334961,0.0,0.0
2023-07-25,88.66666412353516,89.80000305175781,88.06666564941406,88.73332977294922,27006363.0,86.45213317871094,0.0,0.0
2023-07-26,88.46666717529297,88.73332977294922,87.33333587646484,88.5999984741211,13443372.0,86.32222747802734,0.0,0.0
2023-07-27,90.0,90.0,88.53333282470703,88.80000305175781,27191358.0,86.51708984375,0.0,0.0
2023-07-28,88.66666412353516,90.66666412353516,87.80000305175781,90.4000015258789,28807707.0,88.0759506225586,0.0,0.0
2023-07-31,91.73332977294922,93.13333129882812,91.4000015258789,91.86666870117188,30319350.0,89.50491333007812,0.0,0.0
2023-08-01,92.19999694824219,93.53333282470703,91.26666259765625,91.5999984741211,17970225.0,89.24510192871094,0.0,0.0
2023-08-02,91.06666564941406,93.19999694824219,89.4000015258789,89.66666412353516,19644492.0,87.3614730834961,0.0,0.0
2023-08-03,90.66666412353516,91.26666259765625,89.33333587646484,89.93333435058594,14012964.0,87.62128448486328,0.0,0.0
2023-08-04,90.26666259765625,90.86666870117188,89.13333129882812,89.4000015258789,12011769.0,87.1016616821289,0.0,0.0
2023-08-07,89.53333282470703,90.46666717529297,88.73332977294922,90.06666564941406,15687789.0,87.75119018554688,0.0,0.0
2023-08-08,88.66666412353516,89.4000015258789,86.13333129882812,86.53333282470703,23138352.0,84.3086929321289,0.0,0.0
2023-08-09,85.66666412353516,86.33333587646484,84.0,86.33333587646484,20698014.0,84.11383819580078,0.0,0.0
2023-08-10,85.66666412353516,86.93333435058594,85.53333282470703,86.46666717529297,8778927.0,84.24374389648438,0.0,0.0
2023-08-11,86.26666259765625,86.33333587646484,84.53333282470703,84.80000305175781,15887667.0,82.61991882324219,0.0,0.0
2023-08-14,83.26666259765625,83.46666717529297,77.4000015258789,79.53333282470703,56700006.0,77.48865509033203,0.0,0.0
2023-08-15,78.33333587646484,78.80000305175781,76.46666717529297,78.46666717529297,26344647.0,76.44940948486328,0.0,0.0
2023-08-16,77.13333129882812,77.46666717529297,76.33333587646484,76.80000305175781,26894946.0,74.82559204101562,0.0,0.0
2023-08-17,75.73332977294922,78.86666870117188,74.13333129882812,78.0,29241378.0,75.99473571777344,0.0,0.0
2023-08-18,77.0,77.80000305175781,74.86666870117188,75.06666564941406,27273288.0,73.1368179321289,0.0,0.0
2023-08-21,74.33333587646484,74.53333282470703,72.4000015258789,72.86666870117188,28153341.0,70.99337768554688,0.0,0.0
2023-08-22,73.4000015258789,74.13333129882812,71.53333282470703,73.5999984741211,25609746.0,71.70785522460938,0.0,0.0
2023-08-23,73.5999984741211,74.06666564941406,72.13333129882812,73.4000015258789,18608262.0,71.51299285888672,0.0,0.0
2023-08-24,73.5999984741211,76.26666259765625,73.5999984741211,75.26666259765625,20661174.0,73.3316650390625,0.0,0.0
2023-08-25,75.26666259765625,75.26666259765625,74.13333129882812,74.53333282470703,14368569.0,72.6171875,0.0,0.0
2023-08-28,77.5999984741211,78.66666412353516,74.66666412353516,75.06666564941406,22622055.0,73.1368179321289,0.0,0.0
2023-08-29,76.26666259765625,80.0,76.0,79.26666259765625,39093861.0,77.22883605957031,0.0,0.0
2023-08-30,81.46666717529297,82.86666870117188,81.0,81.5999984741211,41330553.0,79.50218200683594,0.0,0.0
2023-08-31,82.93333435058594,83.4000015258789,81.46666717529297,81.93333435058594,34868739.0,79.82695007324219,0.0,0.0
2023-09-01,82.93333435058594,83.4000015258789,81.46666717529297,81.93333435058594,0.0,79.82695007324219,,
2023-09-04,83.66666412353516,84.86666870117188,82.5999984741211,84.46666717529297,32409174.0,82.29515838623047,0.0,0.0
2023-09-05,84.46666717529297,84.46666717529297,82.06666564941406,82.53333282470703,17230737.0,80.41152954101562,0.0,0.0
2023-09-06,83.33333587646484,83.80000305175781,82.66666412353516,83.06666564941406,13401339.0,80.93114471435547,0.0,0.0
2023-09-07,83.0,83.13333129882812,82.33333587646484,82.4000015258789,9800481.0,80.28162384033203,0.0,0.0
2023-09-08,83.0,83.13333129882812,82.33333587646484,82.4000015258789,0.0,80.28162384033203,,
2023-09-11,80.93333435058594,83.26666259765625,79.80000305175781,82.5999984741211,18434496.0,80.47647857666016,0.0,0.0
2023-09-12,83.33333587646484,85.86666870117188,82.4000015258789,84.93333435058594,28770402.0,82.74982452392578,0.0,0.0
2023-09-13,86.0,86.0,82.13333129882812,82.5999984741211,23699877.0,80.47647857666016,0.0,0.0
2023-09-14,82.06666564941406,82.5999984741211,79.46666717529297,81.5999984741211,24651573.0,79.50218200683594,0.0,0.0
2023-09-15,81.0,83.26666259765625,80.53333282470703,82.46666717529297,20598399.0,80.34657287597656,0.0,0.0
2023-09-18,82.66666412353516,84.46666717529297,82.13333129882812,82.33333587646484,14917152.0,80.21666717529297,0.0,0.0
2023-09-19,82.06666564941406,82.33333587646484,81.0,82.19999694824219,9268950.0,80.08675384521484,0.0,0.0
2023-09-20,81.5999984741211,82.13333129882812,81.06666564941406,81.46666717529297,9065778.0,79.37228393554688,0.0,0.0
2023-09-21,80.86666870117188,81.33333587646484,79.13333129882812,80.13333129882812,17865936.0,78.07322692871094,0.0,0.0
2023-09-22,79.46666717529297,82.93333435058594,79.4000015258789,82.73332977294922,17633037.0,80.60638427734375,0.0,0.0
2023-09-25,83.06666564941406,84.33333587646484,82.5999984741211,82.5999984741211,16136112.0,80.47647857666016,0.0,0.0
2023-09-26,82.5999984741211,82.66666412353516,78.86666870117188,79.73332977294922,28491999.0,77.68350219726562,0.0,0.0
2023-09-27,80.33333587646484,80.5999984741211,78.80000305175781,79.13333129882812,15964641.0,77.09893035888672,0.0,0.0
2023-09-28,79.33333587646484,79.73332977294922,78.06666564941406,78.33333587646484,12815238.0,76.31950378417969,0.0,0.0
2023-09-29,78.53333282470703,81.33333587646484,78.53333282470703,80.66666412353516,11705436.0,78.59284973144531,0.0,0.0
2023-10-03,80.13333129882812,80.13333129882812,77.73332977294922,79.53333282470703,15946587.0,77.48865509033203,0.0,0.0
2023-10-04,78.66666412353516,78.66666412353516,76.4000015258789,77.0,18510792.0,75.02044677734375,0.0,0.0
2023-10-05,77.33333587646484,78.26666259765625,77.06666564941406,77.4000015258789,10518018.0,75.41016387939453,0.0,0.0
2023-10-06,77.53333282470703,78.53333282470703,77.53333282470703,77.93333435058594,7918260.0,75.9297866821289,0.0,0.0
2023-10-09,77.93333435058594,79.93333435058594,77.93333435058594,78.33333587646484,12135150.0,76.31950378417969,0.0,0.0
2023-10-10,78.73332977294922,80.06666564941406,78.46666717529297,78.86666870117188,16920573.0,76.83912658691406,0.0,0.0
2023-10-11,81.26666259765625,81.66666412353516,80.19999694824219,80.4000015258789,23951874.0,78.33303833007812,0.0,0.0
2023-10-12,81.73332977294922,83.5999984741211,80.93333435058594,82.86666870117188,21894801.0,80.73628997802734,0.0,0.0
2023-10-13,82.19999694824219,82.19999694824219,81.0,81.13333129882812,10034712.0,79.04751586914062,0.0,0.0
2023-10-16,81.66666412353516,81.80000305175781,79.80000305175781,80.13333129882812,16387308.0,78.07322692871094,0.0,0.0
2023-10-17,80.46666717529297,80.80000305175781,79.66666412353516,80.26666259765625,10363458.0,78.203125,0.0,0.0
2023-10-18,83.93333435058594,86.93333435058594,82.5999984741211,85.80000305175781,54938412.0,83.5942153930664,0.0,0.0
2023-10-19,85.73332977294922,85.73332977294922,82.26666259765625,82.66666412353516,29728005.0,80.54143524169922,0.0,0.0
2023-10-20,81.66666412353516,82.53333282470703,80.93333435058594,81.46666717529297,16261713.0,79.37228393554688,0.0,0.0
2023-10-24,81.46666717529297,81.66666412353516,79.4000015258789,79.53333282470703,21302706.0,77.48865509033203,0.0,0.0
2023-10-25,81.53333282470703,82.26666259765625,79.73332977294922,80.46666717529297,17396856.0,78.39798736572266,0.0,0.0
2023-10-26,80.0,81.5999984741211,79.5999984741211,80.80000305175781,17347743.0,78.72276306152344,0.0,0.0
2023-10-27,81.53333282470703,82.53333282470703,80.53333282470703,81.93333435058594,19495053.0,79.82695007324219,0.0,0.0
2023-10-30,80.33333587646484,82.19999694824219,80.33333587646484,82.06666564941406,15837948.0,79.95685577392578,0.0,0.0
2023-10-31,82.06666564941406,82.33333587646484,78.46666717529297,79.13333129882812,25514808.0,77.09893035888672,0.0,0.0
2023-11-01,79.13333129882812,79.26666259765625,77.33333587646484,77.73332977294922,20457105.0,75.73491668701172,0.0,0.0
2023-11-02,79.0,79.19999694824219,76.80000305175781,77.33333587646484,18207900.0,75.34521484375,0.0,0.0
2023-11-03,78.33333587646484,81.06666564941406,77.5999984741211,80.33333587646484,22104873.0,78.26808166503906,0.0,0.0
2023-11-06,82.33333587646484,83.13333129882812,81.86666870117188,83.06666564941406,28108971.0,80.93114471435547,0.0,0.0
2023-11-07,83.06666564941406,84.13333129882812,82.4000015258789,82.66666412353516,15054879.0,80.54143524169922,0.0,0.0
2023-11-08,82.66666412353516,82.86666870117188,81.66666412353516,81.93333435058594,11900934.0,79.82695007324219,0.0,0.0
2023-11-09,82.0,82.93333435058594,81.46666717529297,82.0,10556139.0,79.89190673828125,0.0,0.0
2023-11-10,80.4000015258789,81.26666259765625,80.33333587646484,80.4000015258789,10676400.0,78.33303833007812,0.0,0.0
2023-11-13,81.0,81.06666564941406,79.0,80.73332977294922,11422293.0,78.65779876708984,0.0,0.0
2023-11-14,81.33333587646484,81.80000305175781,80.93333435058594,81.0,12309360.0,78.91761016845703,0.0,0.0
2023-11-15,82.66666412353516,83.53333282470703,82.4000015258789,83.46666717529297,26562705.0,81.32086181640625,0.0,0.0
2023-11-16,83.5999984741211,84.53333282470703,82.5999984741211,83.73332977294922,16940043.0,81.58067321777344,0.0,0.0
2023-11-17,83.33333587646484,83.33333587646484,81.13333129882812,81.4000015258789,13197180.0,79.30733489990234,0.0,0.0
2023-11-20,81.13333129882812,81.80000305175781,80.53333282470703,81.46666717529297,13206804.0,79.37228393554688,0.0,0.0
2023-11-21,82.0,82.5999984741211,80.66666412353516,80.73332977294922,12647412.0,78.65779876708984,0.0,0.0
2023-11-22,80.73332977294922,80.93333435058594,79.46666717529297,80.0,13586682.0,77.94332122802734,0.0,0.0
2023-11-23,81.19999694824219,81.19999694824219,79.53333282470703,80.5999984741211,13065873.0,78.52789306640625,0.0,0.0
2023-11-24,80.0,80.13333129882812,75.5999984741211,76.13333129882812,40423341.0,74.17605590820312,0.0,0.0
2023-11-27,76.19999694824219,76.19999694824219,71.73332977294922,74.06666564941406,37695120.0,72.16252136230469,0.0,0.0
2023-11-28,74.06666564941406,74.06666564941406,72.53333282470703,73.0,29497062.0,71.12328338623047,0.0,0.0
2023-11-29,73.33333587646484,73.33333587646484,69.33333587646484,70.5999984741211,42294255.0,68.78498077392578,0.0,0.0
2023-11-30,70.5999984741211,70.80000305175781,68.4000015258789,70.0,42147888.0,68.20040893554688,0.0,0.0
2023-12-01,70.06666564941406,70.53333282470703,67.4000015258789,68.66666412353516,28214751.0,66.90135192871094,0.0,0.0
2023-12-04,69.66666412353516,70.26666259765625,68.33333587646484,68.86666870117188,31051056.0,67.09620666503906,0.0,0.0
2023-12-05,69.80000305175781,70.93333435058594,68.73332977294922,69.26666259765625,35080071.0,67.48592376708984,0.0,0.0
2023-12-06,69.53333282470703,71.80000305175781,69.4000015258789,71.06666564941406,37368309.0,69.2396469116211,0.0,0.0
2023-12-07,71.5999984741211,71.66666412353516,69.53333282470703,71.0,27089151.0,69.17469787597656,0.0,0.0
2023-12-08,71.4000015258789,71.5999984741211,69.66666412353516,70.26666259765625,20482230.0,68.46021270751953,0.0,0.0
2023-12-11,69.06666564941406,69.93333435058594,68.06666564941406,69.4000015258789,15999591.0,67.61583709716797,0.0,0.0
2023-12-12,69.46666717529297,69.80000305175781,68.93333435058594,69.13333129882812,15006267.0,67.35601806640625,0.0,0.0
2023-12-13,69.13333129882812,69.13333129882812,67.33333587646484,67.80000305175781,16844466.0,66.05696868896484,0.0,0.0
2023-12-14,68.4000015258789,69.53333282470703,68.0,68.4000015258789,22001397.0,66.64154052734375,0.0,0.0
2023-12-15,69.73332977294922,70.53333282470703,68.80000305175781,69.53333282470703,30069537.0,67.74573516845703,0.0,0.0
2023-12-18,68.46666717529297,68.86666870117188,66.86666870117188,67.66666412353516,21691398.0,65.92705535888672,0.0,0.0
2023-12-19,67.0,67.46666717529297,65.86666870117188,67.26666259765625,21093891.0,65.53733825683594,0.0,0.0
2023-12-20,67.66666412353516,68.06666564941406,66.46666717529297,66.66666412353516,15205224.0,64.95276641845703,0.0,0.0
2023-12-21,65.93333435058594,67.4000015258789,65.63333129882812,67.13333129882812,13812195.0,65.40743255615234,0.0,0.0
2023-12-22,67.66666412353516,69.19999694824219,67.0,67.53333282470703,23441001.0,65.79714965820312,0.0,0.0
2023-12-27,69.06666564941406,69.06666564941406,68.13333129882812,68.4000015258789,15634272.0,66.64154052734375,0.0,0.0
2023-12-28,68.93333435058594,71.66666412353516,68.53333282470703,71.19999694824219,27542172.0,69.36955261230469,0.0,0.0
2023-12-29,71.66666412353516,72.4000015258789,71.19999694824219,71.46666717529297,11732313.0,69.62936401367188,0.0,0.0
2024-01-02,72.26666259765625,72.33333587646484,69.19999694824219,69.80000305175781,23793675.0,68.00555419921875,0.0,0.0
2024-01-03,69.80000305175781,70.4000015258789,69.13333129882812,70.19999694824219,22787280.0,68.39525604248047,0.0,0.0
2024-01-04,71.4000015258789,71.4000015258789,69.0,69.86666870117188,20990991.0,68.07050323486328,0.0,0.0
2024-01-05,69.86666870117188,71.26666259765625,69.0,69.4000015258789,18221625.0,67.61583709716797,0.0,0.0
2024-01-08,69.86666870117188,69.86666870117188,67.33333587646484,68.26666259765625,19235985.0,66.51162719726562,0.0,0.0
2024-01-09,69.33333587646484,70.66666412353516,68.80000305175781,69.19999694824219,21398160.0,67.42096710205078,0.0,0.0
2024-01-10,69.66666412353516,69.66666412353516,68.06666564941406,68.19999694824219,14961957.0,66.4466781616211,0.0,0.0
2024-01-11,69.33333587646484,71.26666259765625,68.0,70.80000305175781,33487104.0,68.97984313964844,0.0,0.0
2024-01-12,71.33333587646484,71.33333587646484,69.80000305175781,70.33333587646484,20514171.0,68.5251693725586,0.0,0.0
2024-01-15,70.66666412353516,70.66666412353516,68.53333282470703,68.93333435058594,16939419.0,67.16116333007812,0.0,0.0
2024-01-16,68.80000305175781,69.53333282470703,68.0,68.4000015258789,15436503.0,66.64154052734375,0.0,0.0
2024-01-17,68.33333587646484,68.33333587646484,63.900001525878906,65.0999984741211,57575823.0,63.4263801574707,0.0,0.0
2024-01-18,64.53333282470703,65.69999694824219,63.53333282470703,65.46666717529297,26141718.0,63.78362274169922,0.0,0.0
2024-01-19,65.46666717529297,66.66666412353516,64.26666259765625,65.19999694824219,22630188.0,63.5238037109375,0.0,0.0
2024-01-22,66.0,66.0,62.56666564941406,63.633331298828125,32363166.0,61.997413635253906,0.0,0.0
2024-01-23,64.16666412353516,66.33333587646484,64.0,65.66666412353516,33074868.0,63.97847366333008,0.0,0.0
2024-01-24,66.66666412353516,67.06666564941406,64.19999694824219,66.46666717529297,25462533.0,64.7579116821289,0.0,0.0
2024-01-25,66.46666717529297,66.46666717529297,64.03333282470703,66.13333129882812,30243912.0,64.43314361572266,0.0,0.0
2024-01-26,65.0,65.66666412353516,62.83333206176758,63.400001525878906,45014904.0,61.770084381103516,0.0,0.0
2024-01-29,63.400001525878906,64.06666564941406,60.733333587646484,62.03333282470703,48444399.0,60.43854904174805,0.0,0.0
2024-01-30,61.5,61.5,57.79999923706055,59.29999923706055,55133070.0,57.77548599243164,0.0,0.0
2024-01-31,58.29999923706055,59.36666488647461,57.5,58.099998474121094,40769769.0,56.6063346862793,0.0,0.0
2024-02-01,58.099998474121094,59.20000076293945,57.53333282470703,58.43333435058594,29601429.0,56.93110275268555,0.0,0.0
2024-02-02,59.20000076293945,60.0,56.20000076293945,57.599998474121094,31215753.0,56.11919021606445,0.0,0.0
2024-02-05,56.666664123535156,58.233333587646484,55.93333435058594,57.233333587646484,25547379.0,55.76194763183594,0.0,0.0
2024-02-06,57.233333587646484,60.633331298828125,56.900001525878906,60.29999923706055,41221047.0,58.749778747558594,0.0,0.0
2024-02-07,61.400001525878906,63.0,60.56666564941406,60.93333435058594,27596529.0,59.3668327331543,0.0,0.0
2024-02-08,61.666664123535156,62.79999923706055,61.266666412353516,61.36666488647461,20091876.0,59.78902053833008,0.0,0.0
2024-02-09,61.266666412353516,61.266666412353516,59.43333435058594,60.96666717529297,11063085.0,59.39930725097656,0.0,0.0
2024-02-14,61.166664123535156,61.166664123535156,59.79999923706055,60.96666717529297,10671315.0,59.39930725097656,0.0,0.0
2024-02-15,61.0,61.099998474121094,59.400001525878906,60.96666717529297,13128138.0,59.39930725097656,0.0,0.0
2024-02-16,61.53333282470703,63.900001525878906,61.53333282470703,63.33333206176758,21650649.0,61.70512771606445,0.0,0.0
2024-02-19,63.33333206176758,63.46666717529297,61.599998474121094,62.133331298828125,19179312.0,60.53597640991211,0.0,0.0
2024-02-20,62.133331298828125,62.633331298828125,59.666664123535156,60.733333587646484,28356624.0,59.17197036743164,0.0,0.0
2024-02-21,60.400001525878906,63.43333435058594,59.83333206176758,62.099998474121094,24645492.0,60.503501892089844,0.0,0.0
2024-02-22,62.06666564941406,62.633331298828125,61.36666488647461,62.43333435058594,18623073.0,60.82826614379883,0.0,0.0
2024-02-23,61.70000076293945,62.900001525878906,60.83333206176758,61.733333587646484,24757428.0,60.146263122558594,0.0,0.0
2024-02-26,62.46666717529297,64.63333129882812,62.166664123535156,62.633331298828125,34067637.0,61.02312088012695,0.0,0.0
2024-02-27,63.733333587646484,66.33333587646484,63.46666717529297,65.96666717529297,42167166.0,64.27076721191406,0.0,0.0
