date,Open,High,Low,Close,Volume,Adj Close,dividends
2023-03-17,0.2949999868869781,0.2949999868869781,0.2949999868869781,0.2949999868869781,0.0,0.2285641729831695,0.0
2023-03-20,,,,,,,
2023-03-21,,,,,,,
2023-03-22,,,,,,,
2023-03-23,,,,,,,
2023-03-24,0.2949999868869781,0.2949999868869781,0.2949999868869781,0.2949999868869781,100000.0,0.2285641580820083,0.0
2023-03-27,0.29499998688697815,0.29499998688697815,0.29499998688697815,0.29499998688697815,0.0,0.22856414318084717,0.0
2023-03-28,0.29499998688697815,0.29499998688697815,0.29499998688697815,0.29499998688697815,80000.0,0.22856414318084717,0.0
2023-03-29,0.29499998688697815,0.29499998688697815,0.29499998688697815,0.29499998688697815,0.0,0.22856414318084717,0.0
2023-03-30,0.29499998688697815,0.29499998688697815,0.29499998688697815,0.29499998688697815,0.0,0.22856414318084717,0.0
2023-03-31,0.29499998688697815,0.29499998688697815,0.29499998688697815,0.29499998688697815,25000.0,0.22856414318084717,0.0
2023-04-03,0.29499998688697815,0.29499998688697815,0.29499998688697815,0.29499998688697815,0.0,0.22856414318084717,0.0
2023-04-04,0.29499998688697815,0.29499998688697815,0.28999999165534973,0.28999999165534973,356000.0,0.22469018399715424,0.0
2023-04-06,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.0,0.22469018399715424,0.0
2023-04-11,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.0,0.22469018399715424,0.0
2023-04-12,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.28999999165534973,120000.0,0.22469018399715424,0.0
2023-04-13,0.28999999165534973,0.28999999165534973,0.2849999964237213,0.2849999964237213,450000.0,0.2208162546157837,0.0
2023-04-14,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.2800000011920929,125000.0,0.21694226562976837,0.0
2023-04-17,0.2849999964237213,0.2849999964237213,0.2849999964237213,0.2849999964237213,0.0,0.2208162546157837,0.0
2023-04-18,0.2849999964237213,0.2849999964237213,0.2849999964237213,0.2849999964237213,0.0,0.2208162546157837,0.0
2023-04-19,0.2849999964237213,0.2849999964237213,0.2849999964237213,0.2849999964237213,0.0,0.2208162546157837,0.0
2023-04-20,0.2849999964237213,0.2849999964237213,0.2849999964237213,0.2849999964237213,0.0,0.2208162546157837,0.0
2023-04-21,0.2849999964237213,0.2849999964237213,0.2800000011920929,0.2800000011920929,175000.0,0.21694226562976837,0.0
2023-04-24,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.2800000011920929,40000.0,0.21694226562976837,0.0
2023-04-25,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.0,0.21694226562976837,0.0
2023-04-26,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.0,0.21694226562976837,0.0
2023-04-27,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.2800000011920929,15000.0,0.21694226562976837,0.0
2023-04-28,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.2800000011920929,28750.0,0.21694226562976837,0.0
2023-05-02,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.2800000011920929,15000.0,0.21694226562976837,0.0
2023-05-03,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.0,0.21694226562976837,0.0
2023-05-04,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.0,0.21694226562976837,0.0
2023-05-05,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.2800000011920929,110000.0,0.21694226562976837,0.0
2023-05-08,0.2750000059604645,0.2800000011920929,0.2750000059604645,0.2800000011920929,14000.0,0.21694226562976837,0.0
2023-05-09,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.0,0.21694226562976837,0.0
2023-05-10,0.2750000059604645,0.2750000059604645,0.2750000059604645,0.2750000059604645,15000.0,0.21306830644607544,0.0
2023-05-11,0.2750000059604645,0.2750000059604645,0.2750000059604645,0.2750000059604645,0.0,0.21306830644607544,0.0
2023-05-12,0.2750000059604645,0.2750000059604645,0.2750000059604645,0.2750000059604645,0.0,0.21306830644607544,0.0
2023-05-15,0.2750000059604645,0.2750000059604645,0.2750000059604645,0.2750000059604645,0.0,0.21306830644607544,0.0
2023-05-16,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,80556.0,0.2091943621635437,0.0
2023-05-17,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,15000.0,0.2091943621635437,0.0
2023-05-18,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.0,0.2091943621635437,0.0
2023-05-19,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,10000.0,0.2091943621635437,0.0
2023-05-22,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,16000.0,0.2091943621635437,0.0
2023-05-23,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,24246.0,0.2091943621635437,0.0
2023-05-24,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,20000.0,0.2091943621635437,0.0
2023-05-25,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.0,0.2091943621635437,0.0
2023-05-29,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.0,0.2091943621635437,0.0
2023-05-30,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.0,0.2091943621635437,0.0
2023-05-31,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.0,0.2091943621635437,0.0
2023-06-01,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.0,0.2091943621635437,0.0
