date,open,high,low,Close,Volume,adjclose,dividends
2023-03-17,20.5,21.700000762939453,20.5,21.600000381469727,7985095,20.680946350097656,0.0
2023-03-20,21.799999237060547,21.799999237060547,20.399999618530273,20.75,5857868,19.86711311340332,0.0
2023-03-21,21.0,21.549999237060547,20.299999237060547,21.450000762939453,4127503,20.537328720092773,0.0
2023-03-22,21.600000381469727,22.850000381469727,21.600000381469727,22.600000381469727,9281513,21.638397216796875,0.0
2023-03-23,22.600000381469727,23.5,22.399999618530273,23.399999618530273,6980831,22.40435791015625,0.0
2023-03-24,23.399999618530273,24.049999237060547,23.200000762939453,23.799999237060547,7495139,22.787338256835938,0.0
2023-03-27,23.850000381469727,23.850000381469727,22.75,22.899999618530273,4825494,21.925630569458008,0.0
2023-03-28,23.350000381469727,23.5,22.850000381469727,23.200000762939453,3902724,22.21286964416504,0.0
2023-03-29,23.600000381469727,23.75,22.299999237060547,22.5,9284410,21.542652130126953,0.0
2023-03-30,22.850000381469727,23.100000381469727,22.299999237060547,22.649999618530273,8793750,21.686269760131836,0.0
2023-03-31,22.950000762939453,25.200000762939453,22.950000762939453,24.399999618530273,17989726,23.361806869506836,0.0
2023-04-03,24.600000381469727,25.25,24.049999237060547,25.049999237060547,11854200,23.98415184020996,0.0
2023-04-04,25.399999618530273,25.399999618530273,24.0,24.350000381469727,8092365,23.313936233520508,0.0
2023-04-06,24.200000762939453,24.600000381469727,23.700000762939453,24.5,5838235,23.457555770874023,0.0
2023-04-11,24.899999618530273,25.049999237060547,23.950000762939453,24.350000381469727,5359835,23.313936233520508,0.0
2023-04-12,24.549999237060547,24.549999237060547,23.799999237060547,24.0,4778585,22.97882652282715,0.0
2023-04-13,24.0,24.0,23.0,23.649999618530273,5620825,22.643720626831055,0.0
2023-04-14,23.649999618530273,24.049999237060547,23.399999618530273,23.950000762939453,3111960,22.93095588684082,0.0
2023-04-17,23.799999237060547,24.0,23.549999237060547,23.75,3118234,22.739465713500977,0.0
2023-04-18,23.700000762939453,23.700000762939453,23.25,23.600000381469727,3225734,22.595848083496094,0.0
2023-04-19,23.5,23.649999618530273,23.049999237060547,23.100000381469727,2426613,22.117122650146484,0.0
2023-04-20,23.100000381469727,24.149999618530273,23.100000381469727,24.049999237060547,3569048,23.026700973510742,0.0
2023-04-21,24.049999237060547,24.200000762939453,22.549999237060547,22.799999237060547,4711376,21.82988739013672,0.0
2023-04-24,22.799999237060547,23.0,22.25,22.600000381469727,2596399,21.638397216796875,0.0
2023-04-25,22.5,22.5,21.450000762939453,21.649999618530273,5242226,20.728818893432617,0.0
2023-04-26,21.399999618530273,22.350000381469727,21.350000381469727,22.149999618530273,2617344,21.207542419433594,0.0
2023-04-27,21.799999237060547,22.600000381469727,21.799999237060547,22.5,2996377,21.542652130126953,0.0
