date,open,high,low,Close,Volume,adjclose,dividends
2023-03-17,105.5,107.69999694824219,99.1500015258789,102.19999694824219,10906137,95.03318786621094,0.0
2023-03-20,98.44999694824219,100.80000305175781,96.75,99.69999694824219,13822729,92.70849609375,0.0
2023-03-21,100.69999694824219,109.5999984741211,99.9000015258789,108.9000015258789,9614514,101.26335144042969,0.0
2023-03-22,110.0,113.30000305175781,109.30000305175781,111.4000015258789,10508037,103.5880355834961,0.0
2023-03-23,110.4000015258789,111.5,109.0,111.4000015258789,5317825,103.5880355834961,0.0
2023-03-24,110.5,115.0,110.5,113.0,5096261,105.07583618164062,0.0
2023-03-27,113.80000305175781,114.0,111.0999984741211,111.80000305175781,4153824,103.95999145507812,0.0
2023-03-28,113.0999984741211,113.5999984741211,111.9000015258789,112.9000015258789,3807821,104.98284149169922,0.0
2023-03-29,114.0,116.0,114.0,115.0,5234675,106.93557739257812,0.0
2023-03-30,114.0999984741211,117.30000305175781,114.0,116.80000305175781,5897005,108.60935974121094,0.0
2023-03-31,118.4000015258789,118.4000015258789,113.69999694824219,114.0,5759732,106.0057144165039,0.0
2023-04-03,114.80000305175781,114.9000015258789,110.80000305175781,112.0,4942587,104.14595794677734,0.0
2023-04-04,111.9000015258789,112.0999984741211,107.9000015258789,109.5,6487147,101.8212661743164,0.0
2023-04-06,109.0999984741211,110.5999984741211,107.19999694824219,110.5,3783045,102.75114440917969,0.0
2023-04-11,112.4000015258789,114.5999984741211,110.69999694824219,112.9000015258789,4376914,104.98284149169922,0.0
2023-04-12,114.0,114.9000015258789,111.5,112.19999694824219,4793938,104.33193969726562,0.0
2023-04-13,107.80000305175781,111.9000015258789,107.30000305175781,110.80000305175781,8219273,103.03011322021484,0.0
2023-04-14,111.5,114.0,111.30000305175781,113.0999984741211,4920408,105.16883087158203,0.0
2023-04-17,113.0,113.30000305175781,108.30000305175781,108.80000305175781,6412462,101.17037963867188,0.0
2023-04-18,99.19999694824219,102.19999694824219,99.05000305175781,100.69999694824219,166217546,93.63837432861328,0.0
2023-04-19,101.19999694824219,101.5999984741211,98.55000305175781,99.44999694824219,14735258,92.47604370117188,0.0
2023-04-20,100.0,100.30000305175781,98.8499984741211,99.75,13592780,92.75499725341797,0.0
2023-04-21,99.8499984741211,101.30000305175781,99.1500015258789,99.5999984741211,11882862,92.61551666259766,0.0
2023-04-24,99.9000015258789,100.30000305175781,97.55000305175781,98.55000305175781,8483354,91.63914489746094,0.0
2023-04-25,98.55000305175781,98.80000305175781,95.1500015258789,96.0,12904799,89.26795959472656,0.0
2023-04-26,95.0999984741211,96.80000305175781,95.0999984741211,96.19999694824219,7507129,89.45394897460938,0.0
2023-04-27,95.25,96.1500015258789,94.05000305175781,96.0999984741211,6430809,89.3609619140625,0.0
2023-04-28,97.05000305175781,98.1500015258789,95.6500015258789,96.80000305175781,9607928,90.01187133789062,0.0
2023-05-02,96.9000015258789,98.0,93.19999694824219,94.0,8408062,87.40821838378906,0.0
2023-05-03,92.9000015258789,93.5999984741211,90.9000015258789,93.0999984741211,7776704,86.57133483886719,0.0
2023-05-04,92.6500015258789,94.3499984741211,92.44999694824219,93.69999694824219,6024523,87.12925720214844,0.0
2023-05-05,93.94999694824219,96.69999694824219,93.5,96.1500015258789,7951417,89.4074478149414,0.0
2023-05-08,96.1500015258789,96.94999694824219,95.30000305175781,96.0999984741211,4938323,89.3609619140625,0.0
2023-05-09,94.9000015258789,95.5,91.4000015258789,91.8499984741211,9097500,85.40898132324219,0.0
2023-05-10,91.0,91.8499984741211,89.3499984741211,89.9000015258789,9499428,83.59573364257812,0.0
2023-05-11,89.9000015258789,91.19999694824219,88.0,89.80000305175781,5095303,83.50273895263672,0.0
2023-05-12,89.94999694824219,91.80000305175781,89.0999984741211,90.5999984741211,4367477,84.24664306640625,0.0
2023-05-15,89.0,92.80000305175781,89.0,92.1500015258789,5430117,86.37437438964844,0.72
2023-05-16,93.5999984741211,93.5999984741211,90.5999984741211,91.0,4462402,85.29644775390625,0.0
2023-05-17,91.0,91.0,86.5999984741211,86.9000015258789,6008194,81.45341491699219,0.0
2023-05-18,87.5999984741211,88.94999694824219,86.69999694824219,87.44999694824219,5122641,81.96894073486328,0.0
2023-05-19,86.0,86.94999694824219,84.55000305175781,86.4000015258789,5649327,80.9847640991211,0.0
2023-05-22,86.4000015258789,89.0999984741211,85.6500015258789,87.9000015258789,4687355,82.39073944091797,0.0
2023-05-23,87.30000305175781,87.6500015258789,85.0999984741211,85.55000305175781,5900807,80.18803405761719,0.0
2023-05-24,83.80000305175781,85.25,83.6500015258789,84.55000305175781,8494068,79.25071716308594,0.0
2023-05-25,84.0,84.0,81.80000305175781,83.25,6870631,78.03218841552734,0.0
2023-05-29,83.80000305175781,84.19999694824219,80.55000305175781,81.1500015258789,8977443,76.06381225585938,0.0
2023-05-30,81.5,81.6500015258789,79.75,81.30000305175781,6915805,76.20441436767578,0.0
2023-05-31,80.4000015258789,80.8499984741211,78.8499984741211,79.94999694824219,11992456,74.93901824951172,0.0
2023-06-01,78.80000305175781,81.80000305175781,78.44999694824219,78.5999984741211,5257737,73.67363739013672,0.0
2023-06-02,80.25,85.25,80.25,84.30000305175781,12469042,79.0163803100586,0.0
2023-06-05,85.6500015258789,85.6500015258789,82.4000015258789,83.30000305175781,6077457,78.07905578613281,0.0
2023-06-06,83.44999694824219,85.4000015258789,82.4000015258789,83.25,4729960,78.03218841552734,0.0
2023-06-07,84.5,85.5999984741211,83.1500015258789,84.44999694824219,5064812,79.15697479248047,0.0
2023-06-08,84.44999694824219,84.75,82.44999694824219,83.19999694824219,3472824,77.98532104492188,0.0
2023-06-09,83.44999694824219,85.55000305175781,83.4000015258789,85.0,4444125,79.67250061035156,0.0
2023-06-12,85.55000305175781,85.55000305175781,83.25,85.0999984741211,2749039,79.7662353515625,0.0
2023-06-13,84.5,84.69999694824219,83.0999984741211,84.5,5198098,79.203857421875,0.0
2023-06-14,84.5,85.80000305175781,83.30000305175781,83.9000015258789,6054691,78.64144897460938,0.0
2023-06-15,85.55000305175781,90.5,84.5,90.19999694824219,14274646,84.54658508300781,0.0
2023-06-16,90.0,92.1500015258789,89.9000015258789,91.55000305175781,10571894,85.81198120117188,0.0
2023-06-19,90.8499984741211,91.25,86.6500015258789,87.9000015258789,7207995,82.39073944091797,0.0
2023-06-20,88.9000015258789,88.94999694824219,85.30000305175781,86.1500015258789,3382810,80.75043487548828,0.0
2023-06-21,86.0999984741211,86.0999984741211,80.05000305175781,81.44999694824219,10691090,76.34500885009766,0.0
2023-06-23,81.44999694824219,81.75,80.0999984741211,81.19999694824219,4680426,76.11067199707031,0.0
2023-06-26,81.19999694824219,81.5999984741211,79.1500015258789,79.9000015258789,4384656,74.89216613769531,0.0
2023-06-27,80.0999984741211,81.75,79.30000305175781,81.5,5499715,76.3918685913086,0.0
2023-06-28,80.75,84.05000305175781,80.19999694824219,83.44999694824219,6443669,78.21965026855469,0.0
2023-06-29,83.30000305175781,83.4000015258789,78.94999694824219,79.5,7717178,74.51721954345703,0.0
2023-06-30,79.1500015258789,81.80000305175781,79.1500015258789,80.05000305175781,5219906,75.03275299072266,0.0
2023-07-03,80.5999984741211,82.8499984741211,80.5999984741211,82.30000305175781,4488916,77.14173889160156,0.0
2023-07-04,83.30000305175781,84.5,82.5,84.0,4079567,78.73517608642578,0.0
2023-07-05,83.0,83.69999694824219,82.0999984741211,83.0,5270329,77.79786682128906,0.0
2023-07-06,83.0,83.94999694824219,79.0,79.3499984741211,9286121,74.37661743164062,0.0
2023-07-07,78.75,79.1500015258789,76.80000305175781,77.30000305175781,7603705,72.45510864257812,0.0
2023-07-10,78.5999984741211,80.30000305175781,77.80000305175781,78.25,3675007,73.34557342529297,0.0
2023-07-11,80.30000305175781,80.80000305175781,79.19999694824219,79.80000305175781,6250781,74.79842376708984,0.0
2023-07-12,81.0,81.44999694824219,78.80000305175781,81.0,4451933,75.92321014404297,0.0
2023-07-13,82.0,82.8499984741211,81.55000305175781,82.4000015258789,7910706,77.23546600341797,0.0
2023-07-14,83.55000305175781,85.8499984741211,82.6500015258789,84.5,8800712,79.203857421875,0.0
2023-07-18,83.9000015258789,85.05000305175781,82.0,84.5,9607737,79.203857421875,0.0
2023-07-19,83.4000015258789,83.9000015258789,81.0,82.94999694824219,8123375,77.75099182128906,0.0
2023-07-20,82.6500015258789,85.30000305175781,82.55000305175781,82.9000015258789,4919329,77.70413208007812,0.0
2023-07-21,82.25,85.0,82.25,84.19999694824219,3721163,78.92264556884766,0.0
2023-07-24,83.0,83.69999694824219,81.05000305175781,81.6500015258789,4767114,76.53247833251953,0.0
2023-07-25,85.8499984741211,87.44999694824219,84.05000305175781,86.44999694824219,10832135,81.03160858154297,0.0
2023-07-26,86.05000305175781,86.44999694824219,84.6500015258789,86.0,6530243,80.60983276367188,0.0
2023-07-27,85.8499984741211,88.55000305175781,85.8499984741211,87.5,8538318,82.01582336425781,0.0
2023-07-28,86.4000015258789,90.5,86.4000015258789,89.8499984741211,9556824,84.21852111816406,0.0
2023-07-31,91.19999694824219,94.30000305175781,91.0999984741211,91.30000305175781,12295996,85.57764434814453,0.0
2023-08-01,92.6500015258789,93.4000015258789,89.0,89.30000305175781,4940622,83.7030029296875,0.0
2023-08-02,89.0,91.0,86.9000015258789,87.55000305175781,4638799,82.06268310546875,0.0
2023-08-03,86.19999694824219,88.25,86.0,86.8499984741211,3297897,81.40655517578125,0.0
2023-08-04,87.19999694824219,89.80000305175781,86.9000015258789,87.69999694824219,3760638,82.20327758789062,0.0
2023-08-07,86.5,87.94999694824219,86.3499984741211,87.0,2118935,81.54714965820312,0.0
2023-08-08,85.0999984741211,86.69999694824219,84.0999984741211,86.0999984741211,5379839,80.70355987548828,0.0
2023-08-09,85.4000015258789,86.5,85.0,86.30000305175781,1341915,80.89102935791016,0.0
2023-08-10,85.25,86.75,84.4000015258789,86.3499984741211,3388271,80.9378890991211,0.0
2023-08-11,87.0,89.0,84.5999984741211,85.55000305175781,4457892,80.18803405761719,0.0
2023-08-14,84.19999694824219,84.5,82.75,83.9000015258789,5321481,78.64144897460938,0.0
2023-08-15,82.5,83.8499984741211,82.0,83.05000305175781,2937280,77.8447265625,0.0
2023-08-16,81.5999984741211,82.0999984741211,79.6500015258789,80.25,9452129,75.22021484375,0.0
2023-08-17,78.80000305175781,81.80000305175781,78.05000305175781,81.19999694824219,8535590,76.11067199707031,0.0
2023-08-18,81.0,81.0,78.75,79.1500015258789,6708551,74.18915557861328,0.0
2023-08-21,77.5,79.19999694824219,77.19999694824219,78.44999694824219,6718263,73.53302764892578,0.0
2023-08-22,78.44999694824219,79.0,76.5,77.6500015258789,9175773,72.7831802368164,0.0
2023-08-23,82.0,87.0999984741211,81.05000305175781,85.19999694824219,33005581,79.8599624633789,0.0
2023-08-24,85.0,89.6500015258789,84.3499984741211,87.69999694824219,19105059,82.20327758789062,0.0
2023-08-25,87.5,89.3499984741211,86.5999984741211,87.44999694824219,6774314,81.96894073486328,0.0
2023-08-28,89.9000015258789,90.25,85.8499984741211,86.05000305175781,5591281,80.65670776367188,0.0
2023-08-29,87.5,88.0,85.9000015258789,87.0,5482775,81.54714965820312,0.0
2023-08-30,87.94999694824219,90.5999984741211,87.75,89.5,10373768,83.89045715332031,0.0
2023-08-31,90.30000305175781,91.0,87.75,88.3499984741211,9893393,82.81253051757812,0.0
2023-09-04,89.0,92.4000015258789,88.75,90.55000305175781,13004796,85.66978454589844,0.82
2023-09-05,89.3499984741211,90.3499984741211,88.55000305175781,90.0,7934415,85.14942169189453,0.0
2023-09-06,90.0,90.19999694824219,87.69999694824219,89.55000305175781,5380796,84.72367095947266,0.0
2023-09-07,91.0,91.5,88.5999984741211,88.80000305175781,4108409,84.01409912109375,0.0
2023-09-11,87.0999984741211,90.3499984741211,86.30000305175781,89.8499984741211,8939978,85.00749969482422,0.0
2023-09-12,89.0,91.0999984741211,87.75,89.05000305175781,3608720,84.25062561035156,0.0
2023-09-13,89.05000305175781,90.3499984741211,88.75,89.1500015258789,2973249,84.3452377319336,0.0
2023-09-14,89.30000305175781,89.69999694824219,87.0999984741211,89.30000305175781,3905944,84.48715209960938,0.0
2023-09-15,90.25,91.0999984741211,88.5,90.05000305175781,5167560,85.19673156738281,0.0
2023-09-18,89.9000015258789,91.25,88.4000015258789,90.1500015258789,2900157,85.29132843017578,0.0
2023-09-19,89.94999694824219,91.0,88.80000305175781,90.55000305175781,2641576,85.66978454589844,0.0
2023-09-20,90.0,91.0,88.94999694824219,89.19999694824219,3646179,84.39253234863281,0.0
2023-09-21,88.5,89.0999984741211,87.0999984741211,88.05000305175781,4765421,83.30451202392578,0.0
2023-09-22,87.25,90.30000305175781,86.69999694824219,89.94999694824219,5364299,85.10211181640625,0.0
2023-09-25,89.3499984741211,90.30000305175781,87.30000305175781,87.5,2670322,82.78416442871094,0.0
2023-09-26,86.80000305175781,87.44999694824219,83.55000305175781,83.8499984741211,4878838,79.33087158203125,0.0
2023-09-27,84.0,85.0999984741211,83.8499984741211,85.0,4058122,80.41889190673828,0.0
2023-09-28,84.25,84.94999694824219,83.30000305175781,83.75,3769379,79.23625946044922,0.0
2023-09-29,84.55000305175781,88.69999694824219,84.55000305175781,88.1500015258789,4824880,83.39912414550781,0.0
2023-10-03,85.9000015258789,86.1500015258789,84.6500015258789,85.30000305175781,3316922,80.70272064208984,0.0
2023-10-04,85.25,85.30000305175781,83.44999694824219,83.69999694824219,2306473,79.18895721435547,0.0
2023-10-05,84.30000305175781,84.44999694824219,83.0,83.6500015258789,1384088,79.14164733886719,0.0
2023-10-06,83.69999694824219,85.19999694824219,83.1500015258789,83.44999694824219,3417125,78.95243072509766,0.0
2023-10-09,84.25,87.4000015258789,84.25,85.30000305175781,3615880,80.70272064208984,0.0
2023-10-10,86.44999694824219,87.94999694824219,85.3499984741211,85.80000305175781,2531095,81.17578125,0.0
2023-10-11,87.8499984741211,89.05000305175781,86.5,88.69999694824219,5736067,83.91947937011719,0.0
2023-10-12,90.0,91.69999694824219,89.05000305175781,91.5,7043776,86.56857299804688,0.0
2023-10-13,89.19999694824219,92.0,88.9000015258789,89.8499984741211,5835830,85.00749969482422,0.0
2023-10-16,90.44999694824219,93.44999694824219,89.94999694824219,90.5999984741211,6502461,85.71707916259766,0.0
2023-10-17,93.0,93.0,90.5,90.94999694824219,7424207,86.04821014404297,0.0
2023-10-18,90.3499984741211,94.94999694824219,90.1500015258789,94.25,12825411,89.17036437988281,0.0
2023-10-19,93.5999984741211,96.0,89.94999694824219,90.94999694824219,11268111,86.04821014404297,0.0
2023-10-20,89.19999694824219,92.8499984741211,89.19999694824219,91.55000305175781,10602366,86.61589050292969,0.0
2023-10-24,91.44999694824219,91.5,88.30000305175781,90.0,4908206,85.14942169189453,0.0
2023-10-25,92.44999694824219,93.94999694824219,90.05000305175781,90.80000305175781,6522106,85.90630340576172,0.0
2023-10-26,89.05000305175781,90.19999694824219,85.30000305175781,85.94999694824219,12312921,81.31769561767578,0.0
