date,Open,High,Low,Close,Volume,Adj Close
2023-03-24,0.16699999570846558,0.16699999570846558,0.16699999570846558,0.16699999570846558,0.0,0.16699999570846558
2023-03-27,0.15000000596046448,0.1599999964237213,0.15000000596046448,0.1599999964237213,2000.0,0.1599999964237213
2023-03-28,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.0,0.1599999964237213
2023-03-29,0.1599999964237213,0.1599999964237213,0.1589999943971634,0.1589999943971634,47000.0,0.1589999943971634
2023-03-30,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,137000.0,0.15000000596046448
2023-03-31,0.15000000596046448,0.15000000596046448,0.14000000059604645,0.14000000059604645,203000.0,0.14000000059604645
2023-04-03,0.16699999570846558,0.16699999570846558,0.16699999570846558,0.16699999570846558,0.0,0.16699999570846558
2023-04-04,0.16699999570846558,0.16699999570846558,0.16699999570846558,0.16699999570846558,0.0,0.16699999570846558
2023-04-06,0.15800000727176666,0.15800000727176666,0.15800000727176666,0.15800000727176666,0.0,0.15800000727176666
2023-04-11,0.15800000727176666,0.15800000727176666,0.15800000727176666,0.15800000727176666,0.0,0.15800000727176666
2023-04-12,0.1420000046491623,0.15800000727176666,0.1420000046491623,0.15800000727176666,74000.0,0.15800000727176666
2023-04-13,0.14399999380111694,0.164000004529953,0.14399999380111694,0.164000004529953,49000.0,0.164000004529953
2023-04-14,0.17000000178813934,0.17000000178813934,0.1459999978542328,0.164000004529953,155000.0,0.164000004529953
2023-04-17,0.16899999976158142,0.16899999976158142,0.16899999976158142,0.16899999976158142,0.0,0.16899999976158142
2023-04-18,0.16899999976158142,0.16899999976158142,0.16899999976158142,0.16899999976158142,0.0,0.16899999976158142
2023-04-19,0.164000004529953,0.164000004529953,0.164000004529953,0.164000004529953,0.0,0.164000004529953
2023-04-20,0.17100000381469727,0.17100000381469727,0.16300000250339508,0.164000004529953,122000.0,0.164000004529953
2023-04-21,0.1459999978542328,0.1459999978542328,0.14000000059604645,0.14100000262260437,147000.0,0.14100000262260437
2023-04-24,0.14100000262260437,0.1599999964237213,0.11999999731779099,0.15199999511241913,486000.0,0.15199999511241913
2023-04-25,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.0,0.1599999964237213
2023-04-26,0.15800000727176666,0.15800000727176666,0.15800000727176666,0.15800000727176666,0.0,0.15800000727176666
2023-04-27,0.15700000524520874,0.15700000524520874,0.15700000524520874,0.15700000524520874,0.0,0.15700000524520874
2023-04-28,0.15600000321865082,0.15600000321865082,0.15600000321865082,0.15600000321865082,0.0,0.15600000321865082
2023-05-02,0.15199999511241913,0.15199999511241913,0.15199999511241913,0.15199999511241913,0.0,0.15199999511241913
2023-05-03,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,1000.0,0.1599999964237213
2023-05-04,0.16200000047683716,0.16200000047683716,0.16200000047683716,0.16200000047683716,0.0,0.16200000047683716
2023-05-05,0.16200000047683716,0.16200000047683716,0.16200000047683716,0.16200000047683716,0.0,0.16200000047683716
2023-05-08,0.1550000011920929,0.1599999964237213,0.15000000596046448,0.15800000727176666,57000.0,0.15800000727176666
2023-05-09,0.15700000524520874,0.15700000524520874,0.15700000524520874,0.15700000524520874,0.0,0.15700000524520874
2023-05-10,0.15700000524520874,0.15700000524520874,0.15700000524520874,0.15700000524520874,0.0,0.15700000524520874
2023-05-11,0.15600000321865082,0.15600000321865082,0.15600000321865082,0.15600000321865082,0.0,0.15600000321865082
2023-05-12,0.1550000011920929,0.1550000011920929,0.1550000011920929,0.1550000011920929,0.0,0.1550000011920929
2023-05-15,0.1550000011920929,0.1550000011920929,0.1550000011920929,0.1550000011920929,0.0,0.1550000011920929
2023-05-16,0.1550000011920929,0.1550000011920929,0.1550000011920929,0.1550000011920929,0.0,0.1550000011920929
2023-05-17,0.1550000011920929,0.1550000011920929,0.1550000011920929,0.1550000011920929,0.0,0.1550000011920929
2023-05-18,0.1550000011920929,0.1550000011920929,0.1550000011920929,0.1550000011920929,0.0,0.1550000011920929
2023-05-19,0.15399999916553497,0.15399999916553497,0.15399999916553497,0.15399999916553497,0.0,0.15399999916553497
2023-05-22,0.15000000596046448,0.1599999964237213,0.0820000022649765,0.15800000727176666,424000.0,0.15800000727176666
2023-05-23,0.15800000727176666,0.15800000727176666,0.15800000727176666,0.15800000727176666,0.0,0.15800000727176666
2023-05-24,0.15299999713897705,0.15299999713897705,0.15299999713897705,0.15299999713897705,0.0,0.15299999713897705
2023-05-25,0.14800000190734863,0.14800000190734863,0.14800000190734863,0.14800000190734863,0.0,0.14800000190734863
2023-05-29,0.13099999725818634,0.1469999998807907,0.12999999523162842,0.1469999998807907,47000.0,0.1469999998807907
2023-05-30,0.1469999998807907,0.1469999998807907,0.1469999998807907,0.1469999998807907,0.0,0.1469999998807907
2023-05-31,0.15299999713897705,0.15299999713897705,0.15299999713897705,0.15299999713897705,0.0,0.15299999713897705
2023-06-01,0.15199999511241913,0.15199999511241913,0.15199999511241913,0.15199999511241913,0.0,0.15199999511241913
2023-06-02,0.1599999964237213,0.1599999964237213,0.15399999916553497,0.15399999916553497,22000.0,0.15399999916553497
2023-06-05,0.164000004529953,0.164000004529953,0.14000000059604645,0.14399999380111694,28000.0,0.14399999380111694
2023-06-06,0.16300000250339508,0.16300000250339508,0.14900000393390656,0.15800000727176666,25000.0,0.15800000727176666
2023-06-07,0.15800000727176666,0.15800000727176666,0.1550000011920929,0.1550000011920929,1000.0,0.1550000011920929
2023-06-08,0.15000000596046448,0.15000000596046448,0.14800000190734863,0.15000000596046448,31000.0,0.15000000596046448
2023-06-09,0.15000000596046448,0.16200000047683716,0.15000000596046448,0.1599999964237213,12000.0,0.1599999964237213
2023-06-12,0.15800000727176666,0.15800000727176666,0.15800000727176666,0.15800000727176666,0.0,0.15800000727176666
2023-06-13,0.15399999916553497,0.15399999916553497,0.15399999916553497,0.15399999916553497,1000.0,0.15399999916553497
2023-06-14,0.15399999916553497,0.15399999916553497,0.15399999916553497,0.15399999916553497,0.0,0.15399999916553497
2023-06-15,0.15399999916553497,0.15399999916553497,0.15399999916553497,0.15399999916553497,0.0,0.15399999916553497
2023-06-16,0.15399999916553497,0.15399999916553497,0.15399999916553497,0.15399999916553497,0.0,0.15399999916553497
2023-06-19,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.0,0.15000000596046448
2023-06-20,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.0,0.15000000596046448
2023-06-21,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.0,0.15000000596046448
2023-06-23,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.0,0.15000000596046448
2023-06-26,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.0,0.15000000596046448
2023-06-27,0.15800000727176666,0.15800000727176666,0.15800000727176666,0.15800000727176666,11000.0,0.15800000727176666
2023-06-28,0.14900000393390656,0.14900000393390656,0.1469999998807907,0.1469999998807907,111000.0,0.1469999998807907
2023-06-29,0.15800000727176666,0.16300000250339508,0.15800000727176666,0.16200000047683716,10000.0,0.16200000047683716
2023-06-30,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.0,0.1599999964237213
2023-07-03,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.0,0.1599999964237213
2023-07-04,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.0,0.1599999964237213
2023-07-05,0.1589999943971634,0.1589999943971634,0.1589999943971634,0.1589999943971634,0.0,0.1589999943971634
