date,open,high,low,Close,Volume,adjclose,dividends
2023-03-17,4.130000114440918,4.239999771118164,4.130000114440918,4.21999979019165,3142000,3.5625345706939697,0.0
2023-03-20,4.21999979019165,4.25,4.079999923706055,4.119999885559082,4496000,3.478113889694214,0.0
2023-03-21,4.150000095367432,4.150000095367432,4.019999980926514,4.110000133514404,1594000,3.469672441482544,0.0
2023-03-22,4.139999866485596,4.170000076293945,4.070000171661377,4.139999866485596,3380000,3.4949984550476074,0.0
2023-03-23,4.090000152587891,4.130000114440918,4.079999923706055,4.119999885559082,1488000,3.478113889694214,0.0
2023-03-24,4.079999923706055,4.090000152587891,4.0,4.039999961853027,1938000,3.4105780124664307,0.0
2023-03-27,4.039999961853027,4.010000228881836,3.950000047683716,3.9800000190734863,1356000,3.3599259853363037,0.0
2023-03-28,3.9600000381469727,4.039999961853027,3.930000066757202,3.9600000381469727,1497834,3.3430421352386475,0.0
2023-03-29,3.9700000286102295,4.019999980926514,3.950000047683716,3.9600000381469727,573076,3.3430421352386475,0.0
2023-03-30,3.9800000190734863,4.039999961853027,3.9200000762939453,3.9600000381469727,1442000,3.3430421352386475,0.0
2023-03-31,4.0,4.03000020980835,3.9800000190734863,3.990000009536743,910000,3.368368148803711,0.0
2023-04-03,3.990000009536743,4.050000190734863,3.950000047683716,4.03000020980835,1172000,3.4021360874176025,0.0
2023-04-04,4.019999980926514,4.050000190734863,4.0,4.019999980926514,1622000,3.3936939239501953,0.0
2023-04-06,4.010000228881836,4.070000171661377,3.990000009536743,4.010000228881836,990002,3.3852522373199463,0.0
2023-04-11,4.010000228881836,4.019999980926514,3.9200000762939453,3.9200000762939453,2993737,3.3092737197875977,0.0
2023-04-12,3.9200000762939453,4.019999980926514,3.9200000762939453,3.9200000762939453,1627834,3.3092737197875977,0.0
2023-04-13,3.940000057220459,3.940000057220459,3.8499999046325684,3.859999895095825,3284000,3.2586214542388916,0.0
2023-04-14,3.9200000762939453,3.930000066757202,3.869999885559082,3.9100000858306885,1496000,3.3008317947387695,0.0
2023-04-17,3.9200000762939453,4.019999980926514,3.9100000858306885,4.010000228881836,2500000,3.3852522373199463,0.0
2023-04-18,4.019999980926514,4.03000020980835,3.990000009536743,3.990000009536743,436000,3.368368148803711,0.0
2023-04-19,3.990000009536743,4.0,3.9700000286102295,3.9700000286102295,966000,3.3514840602874756,0.0
2023-04-20,3.9700000286102295,4.0,3.930000066757202,3.9600000381469727,686000,3.3430421352386475,0.0
2023-04-21,3.990000009536743,4.079999923706055,3.950000047683716,4.010000228881836,2244000,3.3852522373199463,0.0
2023-04-24,4.0,4.039999961853027,3.880000114440918,3.930000066757202,1548000,3.317715883255005,0.0
2023-04-25,3.9200000762939453,3.940000057220459,3.8399999141693115,3.9200000762939453,2042000,3.3092737197875977,0.0
2023-04-26,3.9000000953674316,3.990000009536743,3.9000000953674316,3.9700000286102295,506000,3.3514840602874756,0.0
2023-04-27,3.930000066757202,4.019999980926514,3.950000047683716,4.0,714000,3.376810073852539,0.0
2023-04-28,4.0,4.179999828338623,3.9800000190734863,4.170000076293945,3986000,3.520324468612671,0.0
2023-05-02,4.170000076293945,4.25,4.099999904632568,4.230000019073486,1142000,3.570976972579956,0.0
2023-05-03,4.25,4.25,4.170000076293945,4.25,690000,3.5878608226776123,0.0
2023-05-04,4.190000057220459,4.380000114440918,4.150000095367432,4.369999885559082,5735200,3.689164876937866,0.0
2023-05-05,4.380000114440918,4.400000095367432,4.309999942779541,4.389999866485596,3988000,3.7060489654541016,0.0
2023-05-08,4.389999866485596,4.440000057220459,4.349999904632568,4.400000095367432,2424120,3.714491128921509,0.0
2023-05-09,4.420000076293945,4.53000020980835,4.369999885559082,4.409999847412109,5016000,3.722933292388916,0.0
2023-05-10,4.420000076293945,4.480000019073486,4.360000133514404,4.420000076293945,1898680,3.731374979019165,0.0
2023-05-11,4.400000095367432,4.409999847412109,4.269999980926514,4.300000190734863,2050000,3.630070924758911,0.0
2023-05-12,4.309999942779541,4.309999942779541,4.190000057220459,4.21999979019165,1584000,3.5625345706939697,0.0
2023-05-15,4.190000057220459,4.269999980926514,4.190000057220459,4.239999771118164,552000,3.579418420791626,0.0
2023-05-16,4.230000019073486,4.239999771118164,4.150000095367432,4.150000095367432,1094610,3.5034401416778564,0.0
2023-05-17,4.139999866485596,4.190000057220459,4.059999942779541,4.059999942779541,1942000,3.427461862564087,0.0
